handle,tweet,if_tsunami,datetime,day,month,year,time
bpbd_sragen,"Pagi ini masih dilakukan evakuasi /Penanganan lanjutan bersama Masyarakat Yang terdampak Bencana Angin Kencang minggu sore 18/11/2018. Salah satunya di pohon Tumbang yg melintang Jalan di Dk. Tanjung Rt.12, Ds. Celep, Kec. Kedawung.   #siapuntukselamat #salamtangguh #bpbd #bnpbpic.twitter.com/iItLsX2fqb",False,2018-11-18 18:55:00,18,Nov,2018,6:55 PM
BNPB_Indonesia,"My week on Twitter : 587 Mentions, 12.1M Mention Reach, 317 Likes, 168 Retweets, 238K Retweet Reach. See yours with https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=a1dc8537af760bb708e71bff …pic.twitter.com/m0YUkX4an5",False,2018-11-17 05:02:00,17,Nov,2018,5:02 AM
BNPB_Indonesia,"Our biggest fans this week: @padangekspres, @infomitigasi, @BPBDJabar. Thank you! via https://sumall.com/thankyou?utm_source=twitter&utm_medium=publishing&utm_campaign=thank_you_tweet&utm_content=text_and_media&utm_term=a1dc8537af760bb708e71bff …pic.twitter.com/AraXrPZ4Py",False,2018-11-16 18:02:00,16,Nov,2018,6:02 PM
StaklimJogja,Update Citra Radar Cuaca Wilayah DI. Yogyakarta Tanggal 14 November 2018 pukul 12.00 WIB #InfoCuacaJogja #BMKGDIY Cc: @SAR_NASIONAL @BNPB_Indonesia @Pusdalops_diypic.twitter.com/1KE4CCjxW2,False,2018-11-14 21:18:00,14,Nov,2018,9:18 PM
pastigana,"PERINGATAN DINI CUACA  Tanggal,15 November 2018- 17 November 2018  (sumber: #BMKG)  Diinformasikan oleh:  Pusat Analisis Situasi Siaga Bencana - BNPB #PASTIGANA  Twitter :@pastigana @hkb_26april @DITSIAP_BNPB @BPBDJakarta @pusdalops_pb @BpbdPemalang @BNPB_Indonesia @infojakartapic.twitter.com/0lFYSwIVh8",False,2018-11-14 21:57:00,14,Nov,2018,9:57 PM
BNPB_Indonesia,Kunjungan jurnalis TVRI Se-Indonesia ke Diorama Bencana BNPB. @TVRINasionalpic.twitter.com/BmXLct5pCb,False,2018-11-14 23:08:00,14,Nov,2018,11:08 PM
bpbd_jatim,"#BPBDJTM #PrakiraanCuaca Wilayah Jawa Timur, Kamis – Jumat, 15 – 16 November 2018  mulai Pukul 07.00 s/d 07.00 WIB. #BMKG @JatimPemprov @BNPB_Indonesiapic.twitter.com/z3ixfAqEgH",False,2018-11-14 10:10:00,14,Nov,2018,10:10 AM
sarwapramana,"Rakor pengurangan resiko bencana menghadspi banjir longsor dan g.merapi di bakorwil solo.hadir dr BPK PERWAKILAN JTG,KEDIPUTUAN DARURAT BNPB DAN KA BPPTKG JOGYAKARTA.pic.twitter.com/EQi2Numuhk",False,2018-11-14 03:07:00,14,Nov,2018,3:07 AM
Pusdalops_diy,Kejadian dan Dampak Hidrometeorologi di wilayah DIY perode 1-14 November 2018 @bmkgjogja @BNPB_Indonesia #SiapUntukSelamat #JogjaTangguhpic.twitter.com/VeM82bprbZ,False,2018-11-14 19:01:00,14,Nov,2018,7:01 PM
BNPB_Indonesia,"Direktorat PRB telah menyelenggarakan kegiatan Pengumuman Pemenang dan Penyerahan hadiah juara II, III, Harapan 1 dan 2 Lomba Video Foto Kebencanaan Tahun 2018 pada hari Selasa, 13 November 2018 di Aula... https://www.facebook.com/265134686905181/posts/1982673205151312/ …",False,2018-11-13 17:28:00,13,Nov,2018,5:28 PM
BNPB_Indonesia,"Rapat Pembahasan Hasil Kegiatan Join Audit BNPB dan BPKP Tahun 2018  BOGOR - Dalam rangka pelaksanaan Join Audit antara BNPB dan BPKP yang telah dilaksanakan, Inspektorat Utama BNPB menyelenggarakan Rapat Pembahasan... https://www.facebook.com/HumasBNPB/posts/1981878801897419 …",False,2018-11-13 03:07:00,13,Nov,2018,3:07 AM
BNPB_Indonesia,Jinggle Kenali Bahayanya Kurangi Risikonya: http://youtu.be/8W2sUOkB6Ek?a  via @YouTube,False,2018-11-13 02:25:00,13,Nov,2018,2:25 AM
BPBD_KabTasik,"SIAP SELAMAT & MENYELAMATKAN  hayu ""Sedia payung sebelum hujan""  alangkah baiknya kita senang tiasa menjaga lingkungan kita dari penyebab mara bahaya bencana. JAGALAH KEBERSIHAN.  #SiapUntukSelamat #mitigasibencana #tasikmalaya #KenaliBahayanyaKurangiRisikonya   Cc. @PemKabTasikpic.twitter.com/LxLbiz8FlB",False,2018-11-13 00:18:00,13,Nov,2018,12:18 AM
BNPB_Indonesia,"#Gempa Mag:5.1, 13-Nov-18 14:34:07 WIB, Lok:4.65 LS, 137.05 BT (Pusat gempa berada di darat Timur Laut Mimika), Kedlmn:97 Km Dirasakan (MMI) III Timika   Sumber: @infoBMKG",False,2018-11-12 23:58:00,12,Nov,2018,11:58 PM
infomitigasi,dan Pulau Jawa adalah salah satu wilayah di Indonesia dengan tingkat kerawanan dan potensi #Longsor yang cukup tinggi dilihat dari banyaknya kejadian dibandingkan di daerah lain di wilayah Indonesiapic.twitter.com/6Jy7KgydW1,False,2018-11-12 21:10:00,12,Nov,2018,9:10 PM
starjogja,Tas Siaga Bencana Tas yang dipersiapkan anggota keluarga untuk berjaga-jaga apabila terjadi suatu bencana/kondisi darurat lain. Persiapan untuk bertahan hidup saat bantuan belum datang & memudahkan kita saat evakuasi menuju tempat aman - @BNPB_Indonesiapic.twitter.com/cG1PpUQeOU,False,2018-11-12 21:00:00,12,Nov,2018,9:00 PM
PRB_BNPB,"Halo Sahabat PRB, hari ini 13 hingga 16 Nov 2018 sedang diadakan Workshop Tindak Lanjut dalam Mewujudkan Kabupaten/Kota Tangguh Bencana di Kabupaten Cilacap yang dibuka oleh Kalaksa BPBD Kab. Cilacap Drs. Tri Komara, S. W. MM. #BudayaSadarBecana #siapuntukselamat @BNPB_Indonesiapic.twitter.com/QLuWZagzHm",False,2018-11-12 19:53:00,12,Nov,2018,7:53 PM
starjogja,Tas Siaga Bencana Tas yang dipersiapkan anggota keluarga untuk berjaga-jaga apabila terjadi suatu bencana/kondisi darurat lain. Persiapan untuk bertahan hidup saat bantuan belum datang & memudahkan kita saat evakuasi menuju tempat aman - @BNPB_Indonesiapic.twitter.com/cG1PpUQeOU,False,2018-11-12 03:00:00,12,Nov,2018,3:00 AM
RadioElshinta,Berikut adalah peta kejadian dampak bencana tanah longsor bulan November 2018. via @BNPB_Indonesia #RecoveradioPalu91_2FMpic.twitter.com/Pv8Wb7P9iC,False,2018-11-12 07:43:00,12,Nov,2018,7:43 AM
RadioElshinta,Berikut adalah peta kejadian dampak bencana banjir di bulan November 2018. via @BNPB_Indonesia #RecoveradioPalu91_2FMpic.twitter.com/4bjw05C7pE,False,2018-11-12 07:43:00,12,Nov,2018,7:43 AM
RadioElshinta,Berikut adalah peta kejadian dampak bencana Puting Beliung di bulan November 2018. via @BNPB_Indonesia #RecoveradioPalu91_2FMpic.twitter.com/YTCF3E1m6o,False,2018-11-12 07:44:00,12,Nov,2018,7:44 AM
RadioElshinta,Ayo...!!! Rencanakan kesiapsiagaan keluargamu dalam menghadapi gempabumi. via @BNPB_Indonesia #RecoveradioPalu91_2FMpic.twitter.com/G8zO8WjufI,False,2018-11-12 12:58:00,12,Nov,2018,12:58 PM
bpbd_sragen,"Menjelang musim penghujan  persiapan antisipasi bencana longsor terus dilakukan oleh BPBD Kab. Sragen dgn memasang rambu2 peringatan,Bersama perangkat Desa beserta warga bahu membahu memasangan Rambu Jalur Evakuasi hari ini tgl 12-11-2018 di Dk. Sijeruk, Ds. Musuk, Kec. Sambirejopic.twitter.com/Lq8ESyXyUq",False,2018-11-12 07:31:00,12,Nov,2018,7:31 AM
BPBDJabar,Penanganan longsor yg menutupi jalan Bandung-Tasikmalaya (Gentong) masih terus dilakukan oleh pihak BPJN. BPBD Prov Jabar terus berkoordinasi dgn pihak terkait mengenai penanganan tsb.Sampai sore tadi jalan sdh bisa dilalui 2 arah oleh KR2 utkKR4 dilakukan sistem buka-tutuppic.twitter.com/OLN9MeJzW5,False,2018-11-12 03:07:00,12,Nov,2018,3:07 AM
Sutopo_PN,"Kondisi jalan dan drainase pascabanjir di Kota Cimahi. Aspal terkelupas hanyut oleh banjir. Drainase yang kecil, dangkal dan penuh sedimen. Ya gimana nggak banjir jika drainase seperti ini? Ini baru hujan permulaan. Belum puncak hujan pada Januari mendatang.pic.twitter.com/zkebEi9QQR",False,2018-11-12 03:04:00,12,Nov,2018,3:04 AM
BNPB_Indonesia,I added a video to a @YouTube playlist http://youtu.be/Ci0ny7yNCQo?a  Kita Indonesia Kita Siap Bencana,False,2018-11-12 01:49:00,12,Nov,2018,1:49 AM
BNPB_Indonesia,I added a video to a @YouTube playlist http://youtu.be/EOcVYv7GwK0?a  Siap untuk Selamat,False,2018-11-12 01:49:00,12,Nov,2018,1:49 AM
BNPB_Indonesia,I added a video to a @YouTube playlist http://youtu.be/WN4YbjD1tkM?a  Abai Lingkungan Dibalik Kilaunya Emas,False,2018-11-12 01:49:00,12,Nov,2018,1:49 AM
BNPB_Indonesia,I added a video to a @YouTube playlist http://youtu.be/1-5JfEr2LMg?a  Sikap dan Antisipasi dalam Menghadapi Bencana Gempa Bumi,False,2018-11-12 01:48:00,12,Nov,2018,1:48 AM
BNPB_Indonesia,I added a video to a @YouTube playlist http://youtu.be/8duvBT0TQNI?a  Mari Kita Bersama Cegah Kebakaran,False,2018-11-12 01:48:00,12,Nov,2018,1:48 AM
BNPB_Indonesia,I added a video to a @YouTube playlist http://youtu.be/63Hiby3koBg?a  Sigap Hadapi Gempa Bumi,False,2018-11-12 01:47:00,12,Nov,2018,1:47 AM
BNPB_Indonesia,I liked a @YouTube video http://youtu.be/5VSx1oEkAZ4?a  Penjelasan Fenomena Likuefaksi,False,2018-11-12 01:44:00,12,Nov,2018,1:44 AM
BNPB_Indonesia,Berikut adalah peta kejadian dampak bencana Puting Beliung di bulan November 2018pic.twitter.com/Vu3U5FyIyE,False,2018-11-12 01:21:00,12,Nov,2018,1:21 AM
BNPB_Indonesia,Berikut adalah peta kejadian dampak bencana banjir di bulan November 2018pic.twitter.com/HVgJWCtRTl,False,2018-11-12 01:20:00,12,Nov,2018,1:20 AM
BNPB_Indonesia,Berikut adalah peta kejadian dampak bencana tanah longsor bulan November 2018.pic.twitter.com/MBC9RSSoUf,False,2018-11-12 01:19:00,12,Nov,2018,1:19 AM
hkb_26april,Amankan Listrik di Musim Hujan  #SiapUntukSelamat #BudayaSadarBecana #TipsSiagaBanjirpic.twitter.com/dY2UPCaVh7,False,2018-11-12 00:49:00,12,Nov,2018,12:49 AM
BNPB_Indonesia,"#Gempa Mag:4.2, 12/11/2018 15:26:59 (Pusat gempa di darat 6 km Tenggara Mamasa), Kedlmn:10 Km Dirasakan (MMI) III Mamasa,   Sumber: @infoBMKG",False,2018-11-12 00:48:00,12,Nov,2018,12:48 AM
BNPB_Indonesia,I added a video to a @YouTube playlist http://youtu.be/atbeX2bQtj4?a  Penanganan Bencana : Prabencana,False,2018-11-12 00:01:00,12,Nov,2018,12:01 AM
BNPB_Indonesia,"... Penasaran dengan diorama BNPB? nah, ini mimin kasih sedikit cuplikan tentang diorama BNPB ya,,, Mari belajar penanggulangan bencana bersama sama  #budayasadarbencana #siapuntukselamat #kenalibahayanyakurangirisikonyapic.twitter.com/HC4s4ip3Ku",False,2018-11-11 22:35:00,11,Nov,2018,10:35 PM
starjogja,Tas Siaga Bencana Tas yang dipersiapkan anggota keluarga untuk berjaga-jaga apabila terjadi suatu bencana/kondisi darurat lain. Persiapan untuk bertahan hidup saat bantuan belum datang & memudahkan kita saat evakuasi menuju tempat aman - @BNPB_Indonesiapic.twitter.com/cG1PpUQeOU,False,2018-11-11 21:00:00,11,Nov,2018,9:00 PM
BNPB_Indonesia,"Selamat siang #sahabattangguh, mimin mau ngasih tau nih,  buat kalian yg mau  belajar seputar penanggulangan, jenis jenis bencana, serta ancamannya, #sahabattangguh boleh mengunjungi diorama BNPB. gimana caranya????? yuk,, diliat syaratnya di bawah ini yaa,,,, pic.twitter.com/i80G77YX5g",False,2018-11-11 21:20:00,11,Nov,2018,9:20 PM
BNPB_Indonesia,"My week on Twitter : 511 Mentions, 9M Mention Reach, 949 Likes, 527 Retweets, 1M Retweet Reach. See yours with https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=a1dc8537af760bb708e71bff …pic.twitter.com/frIWPx4VU2",False,2018-11-10 05:01:00,10,Nov,2018,5:01 AM
BNPB_Indonesia,https://www.facebook.com/story.php?story_fbid=1977940048957961&id=265134686905181 …,False,2018-11-10 01:36:00,10,Nov,2018,1:36 AM
BNPB_Indonesia,Selamat Hari Pahlawan 10 November. Selamat #HariPahlawan Kemanusiaan yang berjuang demi sesama untuk Indonesia Tangguh @ArsipNasionalRIpic.twitter.com/aAodfHHfYt,False,2018-11-09 22:08:00,9,Nov,2018,10:08 PM
BNPB_Indonesia,"Kepala BNPB briefing di Pospenas Palu, Sulawesi Tengah.  #Sultengbangkit #Sultengbangunkembalipic.twitter.com/4OhATL19Pg",False,2018-11-09 22:03:00,9,Nov,2018,10:03 PM
BNPB_Indonesia,"Our biggest fans this week: @IniSleman, @TVRINasional, @NgalasAdventure. Thank you! via https://sumall.com/thankyou?utm_source=twitter&utm_medium=publishing&utm_campaign=thank_you_tweet&utm_content=text_and_media&utm_term=a1dc8537af760bb708e71bff …pic.twitter.com/DeqXyxU7V2",False,2018-11-09 18:02:00,9,Nov,2018,6:02 PM
BNPB_Indonesia,"BANJIR DAN LONGSOR MELANDA SEBAGIAN SUMATERA BARAT, 2 TEWAS  Hujan deras yang melanda Sumatera bagian barat telah menyebabkan banjir dan longsor di wilayah Sumatera Utara, Sumatera Barat dan Lampung.... https://www.facebook.com/265134686905181/posts/1977536428998323/ …",False,2018-11-09 17:06:00,9,Nov,2018,5:06 PM
BNPB_Indonesia,#Sahabattangguh hari ini adalah hr terakhir pelaksanaan ARDEX-18 di Cilegon. kegiatan hr ini adalh After Action Review dr pelaksanaan CPX & FTX di hari sebelumnya skligus penutupan & serah terima penyelenggaraan ARDEX-20 kepada tuan rumah Philipina yg akn disampaikan oleh sestamapic.twitter.com/ETFGpyhJNT,False,2018-11-08 18:21:00,8,Nov,2018,6:21 PM
BNPB_Indonesia,"#Gempa Mag:3.2, pada tanggal 09/11/2018 08:16:49 (Pusat gempa di darat 53 km BaratDaya Donggala), Kedlmn:10 Km Dirasakan (MMI) III-IV Palu  Sumber : @infoBMKG",False,2018-11-08 17:58:00,8,Nov,2018,5:58 PM
StaklimJogja,Update Citra Radar Cuaca Wilayah DI. Yogyakarta Tanggal 08 November 2018 pukul 20.20 WIB #InfoCuacaJogja #BMKGDIY Cc: @SAR_NASIONAL @BNPB_Indonesia @Pusdalops_diy,False,2018-11-08 05:52:00,8,Nov,2018,5:52 AM
BNPB_Indonesia,"Terima Kasih yg tidak terhingga utk semua pihak yg terlibat dalam penyelenggaraan ARDEX-18 di Cilegon, 4-10 November 2018. Semua berjalan lancar & sukses utk tingkatkan upaya mitigasi bencana & kerjasama terpadu, meminimalkan dampak korban & kerugian akibat bencana. @AHACentrepic.twitter.com/hgI2G4oLeX",False,2018-11-08 14:16:00,8,Nov,2018,2:16 PM
bpbd_jatim,"#BPBDJTM #PrakiraanCuaca Wilayah Jawa Timur, Jumat - Sabtu,  09 - 10 November 2018  mulai Pukul 07.00 s/d 07.00 WIB. #BMKG @JatimPemprov @BNPB_Indonesiapic.twitter.com/RZKlMJJwPf",False,2018-11-08 14:04:00,8,Nov,2018,2:04 PM
PK_BPBDJEPARA,"Selamat & Sukses atas terlaksananya kegiatan Bintek SAR & Latgab PB BPBD Kab. Jepara, mulai 6-8 Nopember. @Sutopo_PN @BNPB_Indonesia @bpbdjateng @BPBD_KabJepara @jeparakabgoidpic.twitter.com/4MDC9IG50p",False,2018-11-08 05:04:00,8,Nov,2018,5:04 AM
PRB_BNPB,"Sosialisasi dan simulasi gempa di SD Sumbangsih, Jakarta. Kegiatan ini melibatkan personil BNPB dan Fasilitator Nasional SPAB kepada seluruh siswa SD tersebut yg berjumlah 178 siswa. @BNPB_Indonesia #smabpic.twitter.com/lPooYGWmij",False,2018-11-08 06:08:00,8,Nov,2018,6:08 AM
PRB_BNPB,Video simulasi kesiapsiagaan gempabumi SD Sumbangsih Jakarta @BNPB_Indonesiapic.twitter.com/S08xjdxtyl,False,2018-11-08 06:47:00,8,Nov,2018,6:47 AM
bpbd_bontang,3.11.18. Keg pemantauan & pengawasan obyek wisata laut pulau #BerasBasah #Bontang. #wisatabahari @BNPB_Indonesia @logpal_bnpb @bpbdkaltim https://www.facebook.com/123802078193625/posts/348858745687956/ … (AW),False,2018-11-08 04:05:00,8,Nov,2018,4:05 AM
bpbd_bontang,(27.10.18) giat BPBD Kota Bontang dalam memberikan Penyuluhan  Antisipasi Penanggulangan bencana di SMP YPPI. @PRB_BNPB @BNPB_Indonesia @PRB_BNPB @Kemdikbud_RI @bpbdkaltim (AW)pic.twitter.com/MXDGj6bNtZ,False,2018-11-08 04:13:00,8,Nov,2018,4:13 AM
bpbd_bontang,(26.10.18) giat BPBD Kota Bontang dalam memberikan pelatihan water rescue kepada para panitia dan Peserta anggota PMR se kota Bontang @PRB_BNPB @BNPB_Indonesia @SAR_NASIONAL @bpbdkaltim (AW).pic.twitter.com/d7qHpl0ICf,False,2018-11-08 04:09:00,8,Nov,2018,4:09 AM
bpbdcilacap,Focus Group Discussion ( FGD ) Penyusunan Perubahan Renkon Penanggulangan Bencana Kekeringan Kabupaten Cilacap Tahun 2018 di lantai II BPBD kabupaten Cilacap @bnpb_indonesia @bpbdjateng… https://www.instagram.com/p/Bp6VduBAVVd/?utm_source=ig_twitter_share&igshid=7o3v0q10ed0t …,False,2018-11-07 23:57:00,7,Nov,2018,11:57 PM
PUSDALOPSPB_PND,Selamat Pagi Sahabat Tangguh  Telah terjadi di RT 03 RW 09 Dusun Cibeureum Kecamatan Sudamulih Kabupaten Pangandaran pada Kamis (8/11/18) pukul 05.30 WIB. 1 rumah dan toko milik Sulaiman Jajuli habis terbakar oleh si jago merah. Baca Selengkapnya di  https://www.facebook.com/pusdalops.pangandaran.5/posts/492665951246476 …pic.twitter.com/4gTlLM8BN3,False,2018-11-07 19:18:00,7,Nov,2018,7:18 PM
HOTOSM_ID,"How many buildings do we have in Jakarta-Surabaya-Semarang mapped on OSM? Over 2,6 million! See the breakdown here: https://openstreetmap.id/en/pemetaan-hot-pdc/ …. #InAWARE @BNPB_Indonesia @theOFDA @usaidindonesia @PDC_Globalpic.twitter.com/0vF7VSCHx3",False,2018-11-07 01:54:00,7,Nov,2018,1:54 AM
bpbd_jatim,"#UpdatePeringatanDini Cuaca Jawa Timur pada  08 November 2018, pkl. 20.30 - 22.30 WIB. #BPBDJTM #BMKG @JatimPemprov @BNPB_Indonesiapic.twitter.com/ndfBbvZ7RZ",False,2018-11-08 05:37:00,8,Nov,2018,5:37 AM
bpbd_bontang,28.10.18. Keg pemantauan & pengawasan obyek wisata laut pulau #BerasBasah #Bontang. #wisatabahari @BNPB_Indonesia @logpal_bnpb @bpbdkaltim https://www.facebook.com/123802078193625/posts/346089365964894/(AW) …pic.twitter.com/btGlPgSOSy,False,2018-11-08 04:07:00,8,Nov,2018,4:07 AM
bpbdkabwonogiri,08112018  Penyebarluasan informasi gerakan PRB melalui Stand Destana  dalam kegiatan Bursa Inovasi Desa Kab Wonogiri @BupatiWonogiri @BNPB_Indonesia @bpbdjateng @4799fdd9720646apic.twitter.com/GTSYLyHvaB,False,2018-11-08 03:26:00,8,Nov,2018,3:26 AM
bpbd_bontang,Dihimbau kepada warga #Bontang utk tetap siaga bencana termasuk #karhutla. Hubungi kami jika ada bencanapic.twitter.com/QejCPW5buJ,False,2018-11-08 04:19:00,8,Nov,2018,4:19 AM
bpbd_bontang,Prakiraan cuaca 8-9 Nov 2018 (Aw)pic.twitter.com/EgfMalVFPs,False,2018-11-08 04:15:00,8,Nov,2018,4:15 AM
bpbd_jatim,"#UpdatePeringatanDini Cuaca Jawa Timur pada  08 November 2018, pkl. 18.30 - 23.30 WIB. #BPBDJTM #BMKG @JatimPemprov @BNPB_Indonesiapic.twitter.com/Xo6Xwvo2tR",False,2018-11-08 03:48:00,8,Nov,2018,3:48 AM
StaklimJogja,Update Citra Radar Cuaca Wilayah DI. Yogyakarta Tanggal 09 November 2018 pukul 00.00 WIB #InfoCuacaJogja #BMKGDIY Cc: @SAR_NASIONAL @BNPB_Indonesia @Pusdalops_diypic.twitter.com/3E3Xtst3Br,False,2018-11-08 09:17:00,8,Nov,2018,9:17 AM
BPBDkabmagelang,"Mohon izin dengan hormat melaporkan  Kajadian : Tanah Longsor Lokasi Kejadian : Dusun Mersen, Desa Bumiayu, Kecamatan Kajoran Waktu Kejadian : Kamis, 08 November 2018, Pukul 15.00 WIB Penyebab : Hujan  http://facebook.com/BPBDKabMagelan …  cc @sarwapramana @bpbdjateng @ganjarpranowopic.twitter.com/N3dWTU9IuW",False,2018-11-08 06:04:00,8,Nov,2018,6:04 AM
BPBD_Kab_Serang,"INFO LAPORAN KEJADIAN BANJIR KECAMATAN CIKANDE Jum'at, 09 November 2018  I. Data Kejadian : a. Jenis : BANJIR  b. Waktu : Kamis, 08/11/18 jam 16.15 WIB c. Lokasi : Kp. Saga Ds. Sukatani RT 01,09/01 dan Kp. Balier... https://www.facebook.com/bpbd.kab.serang/posts/1531341196969440 …",False,2018-11-08 11:54:00,8,Nov,2018,11:54 AM
BPBDJakarta,"#OperasiSiagaIbukota 19.40 WIB #InfoKebakaran di Jl. Pergudangan Rawa Melati RT. 003 RW. 01, Kel. Tegal Alur Kec. Kalideres, Jakarta Barat Penanganan : 5 Unit Mobil Damkar, PLN, AGD, PMI, Dishub, Satpol PP, Tagana, Polsek, Koramil Objek : Gudang Audio Situasi : Api sudah padam",False,2018-11-08 04:55:00,8,Nov,2018,4:55 AM
BpbdMedan,"*BPBDKotaMedan* Update Peringatan Dini Cuaca Ekstrim-SUMUT. Kamis 08 November 2018 Pukul 20.55 WIB  PUSDALOPS-PB BPBD KOTA MEDAN JL. RAHMAD KOMP. PIK MENTENG, NO. 1. MEDAN-SUMUT Call… https://www.instagram.com/p/Bp7BdDcgyK7/?utm_source=ig_twitter_share&igshid=1nkne5z0tnijs …",False,2018-11-08 06:11:00,8,Nov,2018,6:11 AM
bpbd_grobogan,"Kontrol point Waduk/ Bendung Sistem Kedung Ombo pembacaan hari Kamis, 08 Nopember 2018 pukul 18.00 Wib #sumber Sdr. SLAMET RIYADI - Korlap Bendung Klambu  @BPSDA_Seluna_1 @bbwspemalijuana #BudayaSadarBencana #Waspada #Kebakaran #anginkencang #Genangan #Bandang #Longsorpic.twitter.com/Pom0tbxJbz",False,2018-11-08 04:31:00,8,Nov,2018,4:31 AM
BPBD_KabTasik,"Sampai hari ini, Kamis 08 Nov 2018, Petugas BPBD bersama seluruh UNSUR SAR masih berupaya membuka akses jalan yg tertimbun longsor di Kec. Culamega. Kami terus berusaha semaksimal mungkin untuk segera memberikan bantuan ke daerah-daerah yang terisolir.   Cc. @PemKabTasikpic.twitter.com/0qClvDVPes",False,2018-11-08 03:30:00,8,Nov,2018,3:30 AM
BpbdMedan,Laporan TMA DAS Kota Medan KAMIS 08/11/2018. Pukul 23.00 - 00.35 WIB  PUSDALOPS-PB BPBD KOTA MEDAN JL.RAHMAD KOMP.PIK MENTENG NO.1 MEDAN-SUMUT Call Center : 061-7882200 Fax :… https://www.instagram.com/p/Bp7ZogNAQHW/?utm_source=ig_twitter_share&igshid=1tfjq15jk8d04 …,False,2018-11-08 09:42:00,8,Nov,2018,9:42 AM
BPBDkabmagelang,"Mohon izin dengan hormat melaporkan  Jenis Kejadian :Tanah Longsor Lokasi Kejadian : Dsn Kalipetung, Ds Bumiayu, Kecamatan Kajoran Waktu Kejadian : Kamis, 08 November 2018 Pukul :15.30 WIB Penyebab : Hujan  https://www.facebook.com/BPBDKabMagelang/ …  cc @sarwapramana @bpbdjateng @ganjarpranowopic.twitter.com/05br1EXKTe",False,2018-11-08 06:02:00,8,Nov,2018,6:02 AM
bmkgjogja,Keteraturan peredaran Bulan mengelilingi Bumi. Dan Bumi dengan Bulan mengelilingi Matahari memungkinkan manusia mengetahui penentuan waktu. Salah satu penentuan awal waktu adalah penentuan… https://www.instagram.com/p/Bp6u4QfhtWK/?utm_source=ig_twitter_share&igshid=kv8m2uwdqgmp …,False,2018-11-08 03:29:00,8,Nov,2018,3:29 AM
PRB_BNPB,"Rabu 7 Nov, Ribuan masyarakat kota medan melaksanakan kegiatan apel siaga PRB sekolah sungai dipimpin Walikota dikuti komunitas sungai,pelajar/mahasiswa, tagana, Rapi, karangtaruna, PKK, masyarakat umum, kemudian aksi nyata membersihkan sungai, drainase dan melakukan penghijauan.pic.twitter.com/oGoUX4kb7x",False,2018-11-08 03:11:00,8,Nov,2018,3:11 AM
BPBDJakarta,"#TinggiMukaAir #PeringatanDiniJKT INFO KRONOLOGIS KENAIKAN POS PANTAU PESANGGRAHAN SIAGA 3 Kamis, 08 November 2018, pukul 21.00 WIB  Info Lengkap >>> http://tl.gd/n_1sqnaeu pic.twitter.com/MgHqaWUMYD",False,2018-11-08 06:28:00,8,Nov,2018,6:28 AM
BpbdMedan,"*BPBDKotaMedan* Update informasi cuaca Kota Medan terkini  Kamis 08 November 2018 Pukul 21.10 WIB  PUSDALOPS-PB BPBD KOTA MEDAN JL. RAHMAD KOMP. PIK MENTENG, NO. 1. MEDAN-SUMUT Call… https://www.instagram.com/p/Bp7CuKKgJ7r/?utm_source=ig_twitter_share&igshid=14r3kjy8p65pb …",False,2018-11-08 06:22:00,8,Nov,2018,6:22 AM
BPBDkabmagelang,"Mohon izin melaporkan dengan hormat  Jenis Kejadian : Tanah longsor  Waktu Kejadian : Kamis, 08 November 2018, Pukul 15.00 WIB Lokasi : Dusun Gorangan Lor Desa Kalisalak Kec. Salaman  Penyebab : Hujan Lebat  http://facebook.com/BPBDKabMagelan …  cc @sarwapramana @bpbdjateng @ganjarpranowopic.twitter.com/cEc3dcii2M",False,2018-11-08 06:03:00,8,Nov,2018,6:03 AM
BPBD_KabTasik,"TETAP WASPADA & SIAGA  Musim penghujan baru mulai, bencana banjir dan longsor masih mungkin terjadi. Sampaikan informasi dan tetap koordinasi dengan petugas pemerintah terdekat.   Kementerian PUPR Kirim Jembatan Bailey, Perbaiki Jembatan Cipatujah Kab. Tasikmalaya yang Putus.pic.twitter.com/uAQVwx5iMM",False,2018-11-08 03:09:00,8,Nov,2018,3:09 AM
BPBDJakarta,"#PeringatanDiniJKT INFO PERINGATAN DINI CUACA JABODETABEK Kamis, 08 November 2018, pukul 22.00 WIB s/d Jum’at, 09 November 2018, pukul 00.30 WIB  Info Lengkap >>> http://tl.gd/n_1sqnag1    Sumber : Prakirawan - BMKGpic.twitter.com/RFewPxKx31",False,2018-11-08 06:54:00,8,Nov,2018,6:54 AM
BPBDJakarta,"#PeringatanDiniJKT UPDATE INFO PRAKIRAAN TINGGI GELOMBANG DAN KECEPATAN ANGIN Berlaku Mulai : Kamis, 08 November 2018, pukul 19.00 WIB s/d Jum’at, 09 November 2018, pukul 07.00 WIB  Info Lengkap >>> http://tl.gd/n_1sqna8m    Sumber : Prakirawan - BMKGpic.twitter.com/1850YnzduV",False,2018-11-08 02:50:00,8,Nov,2018,2:50 AM
